popularity,original_title,director,runtime,genres,production_companies,release_date,vote_average,release_year,budget_adj,revenue_adj
1.255616,It Takes Two,Andy Tennant,101,Comedy|Family|Romance,Warner Bros. Pictures|Rysher Entertainment,1995-11-17,6.1,1995,,
1.23489,Four Rooms,Allison Anders|Alexandre Rockwell|Robert Rodriguez|Quentin Tarantino,98,Comedy,Miramax Films|A Band Apart,1995-12-25,6.4,1995,5723867.46842786,6153157.52855995
1.232098,Waterworld,Kevin Reynolds,135,Adventure|Action,Universal Pictures|Gordon Company|Davis Entertainment|Licht/Mueller Film Corporation,1995-07-28,5.8,1995,250419201.743719,378087518.505979
1.210502,A Goofy Movie,Kevin Lima|Paul Brizzi,78,Romance|Animation|Family|Comedy|Adventure,Walt Disney Pictures,1995-04-07,6.6,1995,,50582671.1057166
1.173211,Ace Ventura: When Nature Calls,Steve Oedekerk,90,Comedy,O Entertainment|Morgan Creek Productions,1995-11-10,6.0,1995,42929006.0132089,303916660.775853
1.173191,The Bridges of Madison County,Clint Eastwood,135,Drama|Romance,Amblin Entertainment|Malpaso Productions|Warner Bros.,1995-05-28,6.9,1995,34343204.8105671,260459748.189898
1.162695,Leaving Las Vegas,Mike Figgis,112,Drama|Romance,United Artists|Intial Productions,1995-10-27,6.9,1995,5151480.72158507,71262149.9819269
1.13661,The Net,Irwin Winkler,114,Crime|Drama|Mystery|Thriller|Action,Columbia Pictures,1995-07-28,5.6,1995,31481271.0763532,1583049536.35242
1.115152,A Close Shave,Nick Park,30,Family|Animation|Comedy,Aardman Animations,1995-12-24,7.4,1995,,
1.085209,Johnny Mnemonic,Robert Longo,97,Adventure|Action|Drama|Science Fiction|Thriller,TriStar Pictures|Alliance Communications Corporation,1995-05-26,5.3,1995,37205138.5447811,27296723.2862096
1.077787,Desperado,Robert Rodriguez,104,Thriller|Action|Crime,Columbia Pictures|Los Hooligans Productions,1995-08-25,6.7,1995,10016768.0697487,36354350.0391083
1.068338,While You Were Sleeping,Jon Turteltaub,103,Comedy|Drama|Romance,Caravan Pictures|Hollywood Pictures,1995-04-21,6.2,1995,24326436.7408184,260517557.820362
1.041497,Outbreak,Wolfgang Petersen,127,Action|Drama|Science Fiction|Thriller,Kopelson Entertainment|Punch Productions|Warner Bros.|Arnold Kopelson Productions,1995-03-10,6.1,1995,,271682739.763507
1.016022,To Die For,Gus Van Sant,106,Fantasy|Drama|Comedy|Thriller,The Rank Organisation|Columbia Pictures Corporation,1995-05-20,6.4,1995,28619337.3421393,30457434.3164743
0.986266,Under Siege 2: Dark Territory,Geoff Murphy,100,Action|Thriller,Regency Enterprises|Warner Bros.|Seagal/Nasso Productions|Victor Company of Japan (JVC)|Cutting Edge Films,1995-07-13,5.6,1995,85858012.0264179,149284306.214317
0.981049,Cutthroat Island,Renny Harlin,119,Action|Adventure,Le Studio Canal+|Laurence Mark Productions|Metro-Goldwyn-Mayer (MGM)|Carolco Pictures,1995-12-22,6.1,1995,140234752.976482,26497674.2495508
0.958991,Mortal Kombat,Paul W.S. Anderson,101,Action|Fantasy,New Line Cinema|Threshold Entertainment,1995-08-18,5.4,1995,25757403.6079253,174858312.815653
0.947883,Sense and Sensibility,Ang Lee,136,Drama|Romance,Columbia Pictures Corporation|Mirage Enterprises,1995-12-13,7.1,1995,23610953.3072649,193180527.05944
0.938457,Billy Madison,Tamra Davis,89,Comedy,Jack Giarraputo Productions,1995-02-10,6.2,1995,14309668.6710696,37904500.7056097
0.932073,Mighty Morphin Power Rangers: The Movie,Bryan Spicer,92,Action|Adventure|Science Fiction|Family|Fantasy,20th Century Fox,1995-06-30,5.3,1995,21464503.0066044,94443813.2290597
0.90178,Get Shorty,Barry Sonnenfeld,105,Comedy|Thriller|Crime,Jersey Films|Metro-Goldwyn-Mayer (MGM),1995-10-20,6.1,1995,43286747.7299857,164706607.43227
0.888985,Assassins,Richard Donner,132,Action|Adventure|Crime|Thriller,Silver Pictures|Canal+|Warner Bros.|Dino De Laurentiis Company|Donner/Shuler-Donner Productions,1995-10-06,5.8,1995,71548343.3553482,43362692.0035568
0.875995,The Quick and the Dead,Sam Raimi,107,Action|Adventure|Drama|Thriller|Western,TriStar Pictures,1995-02-09,6.2,1995,45790939.7474229,26547955.5633272
0.829551,French Kiss,Lawrence Kasdan,111,Comedy|Romance,Twentieth Century Fox Film Corporation|PolyGram Filmed Entertainment|Working Title Films|Prufrock Pictures,1995-05-05,6.1,1995,,
0.826263,The Land Before Time III: The Time of the Great Giving,Roy Allen Smith,71,Animation|Adventure|Family,Universal Cartoon Studios,1995-08-01,6.0,1995,,
0.823148,Dracula: Dead and Loving It,Mel Brooks,88,Comedy|Horror,Columbia Pictures|Castle Rock Entertainment|Enigma Pictures,1995-12-22,5.6,1995,,
0.808542,Copycat,Jon Amiel,124,Drama|Thriller,Regency Enterprises|New Regency Pictures,1995-10-27,6.3,1995,,
0.807589999999999,Tank Girl,Rachel Talalay,98,Action|Fantasy|Comedy|Science Fiction,Metro-Goldwyn-Mayer (MGM),1995-03-31,5.5,1995,35774171.6776741,9444381.32290597
0.805549,Friday,F. Gary Gray,91,Comedy|Drama,New Line Cinema,1995-04-26,7.0,1995,5008384.03487438,40376043.783007
0.804711,Dead Man Walking,Tim Robbins,122,Drama,Havoc|PolyGram Filmed Entertainment|Working Title Films,1995-12-29,7.1,1995,15740635.5381766,56328057.4538921
0.788698999999999,Crimson Tide,Tony Scott,116,Action|Thriller|Drama,Hollywood Pictures|Don Simpson/Jerry Bruckheimer Films,1995-05-12,6.8,1995,75841243.9566692,225215861.351903
0.77385,Showgirls,Paul Verhoeven,128,Drama,United Artists|Le Studio Canal+|Carolco Pictures,1995-09-22,5.3,1995,64393509.0198134,29121254.6946445
0.773291,Mighty Aphrodite,Woody Allen,95,Comedy|Romance,Miramax Films|Magnolia Pictures,1995-09-13,6.5,1995,21464503.0066044,9587478.00961667
0.764355,Dead Man,Jim Jarmusch,121,Drama|Fantasy|Western,JVC Entertainment|Pandora Filmproduktion|Newmarket Capital Group|12 Gauge Productions,1995-05-26,7.0,1995,12878701.8039626,
0.760076,A Walk in the Clouds,Alfonso ArÃ¡u,103,Drama|Romance,20th Century Fox|Zucker Brothers Productions,1995-08-11,6.5,1995,28619337.3421393,71566240.4579552
0.758379,Father of the Bride Part II,Charles Shyer,106,Comedy,Sandollar Productions|Touchstone Pictures,1995-12-08,5.7,1995,,109581884.360133
0.743485,Balto,Simon Wells,78,Family|Animation|Adventure,Universal Studios|Amblimation,1995-12-22,6.9,1995,,
0.726743,Virtuosity,Brett Leonard,106,Action|Crime|Science Fiction|Thriller,Paramount Pictures,1995-08-04,5.4,1995,42929006.0132089,34411891.2201883
0.705828,The Prophecy,Gregory Widen,98,Fantasy|Horror|Thriller,Dimension Films,1995-09-01,5.5,1995,11.4477349368557,22.8954698737114
0.694185,The Basketball Diaries,Scott Kalvert,102,Drama|Crime,New Line Cinema|Island Pictures,1995-04-21,6.9,1995,,
0.684804,Dolores Claiborne,Taylor Hackford,132,Mystery|Drama|Thriller|Crime,Castle Rock Entertainment|Columbia Pictures Corporation,1995-03-24,7.0,1995,,
0.673425,Money Train,Joseph Ruben,103,Action|Comedy|Crime,Columbia Pictures,1995-11-21,5.2,1995,85858012.0264179,50700748.7677228
0.67066,Powder,Victor Salva,111,Drama|Fantasy|Science Fiction|Thriller,Caravan Pictures|Hollywood Pictures,1995-10-27,6.0,1995,,
0.640868999999999,Rob Roy,Michael Caton-Jones,139,Adventure,United Artists,1995-04-13,6.2,1995,40067072.278995,45214132.7439276
0.634081999999999,"To Wong Foo, Thanks for Everything! Julie Newmar",Beeban Kidron,105,Comedy,Universal Pictures|Amblin Entertainment,1995-09-07,6.3,1995,,68363287.2857735
0.623009,Hackers,Iain Softley,107,Action|Crime|Thriller|Drama,Metro-Goldwyn-Mayer (MGM),1995-09-14,6.4,1995,28619337.3421393,10823444.1598092
0.605081,Grumpier Old Men,Howard Deutch,101,Romance|Comedy,Warner Bros.|Lancaster Gate,1995-12-22,6.7,1995,,
0.604331,Nixon,Oliver Stone,192,History|Drama,Hollywood Pictures|Cinergi Pictures Entertainment,1995-12-22,6.3,1995,62962542.1527065,19578152.3985437
0.60312,Major Payne,Nick Castle,95,Comedy|Family,Universal Pictures,1995-03-24,5.8,1995,,
0.602056,First Knight,Jerry Zucker,134,Action|Adventure|Drama|Romance,Columbia Pictures Corporation|First Knight Productions,1995-07-07,5.8,1995,78703177.6908831,182591994.713436
0.592518999999999,Boys on the Side,Herbert Ross,115,Comedy|Drama,Warner Bros. Pictures|Regency Enterprises,1995-02-03,5.8,1995,30050304.2092462,33556173.0336583
0.578548,Halloween: The Curse of Michael Myers,Joe Chappelle,88,Horror|Thriller,Miramax Films,1995-09-29,5.1,1995,7154834.33553483,21631402.3961826
0.577143,Fair Game,Andrew Sipes,91,Action|Thriller|Romance,Silver Pictures|Warner Bros.,1995-11-03,4.1,1995,71548343.3553482,16505454.4164073
0.572794999999999,The Langoliers,Tom Holland,180,Drama|Horror|Science Fiction|Mystery|Thriller,Laurel Entertainment|Spelling Films|Worldvision,1995-05-14,5.9,1995,,
0.570524,Dead Presidents,Albert Hughes|Allen Hughes,119,Action|Crime|Drama|History,Caravan Pictures|Underworld Entertainment|Hollywood Pictures,1995-10-06,6.4,1995,14309668.6710696,
0.552091,Mallrats,Kevin Smith,94,Romance|Comedy,Gramercy Pictures|Alphaville Films|View Askew Productions,1995-10-20,6.8,1995,8585801.20264179,2.86193373421393
0.55207,I.D.,Philip Davis,107,Crime|Drama,BBC Films|Parallax Pictures|PolyGram Filmed Entertainment|Metropolis Filmproduction|European Script Fund,1995-05-05,6.8,1995,,
0.551631,The American President,Rob Reiner,106,Comedy|Drama|Romance,Columbia Pictures|Castle Rock Entertainment,1995-11-17,6.6,1995,88719945.7606318,154371984.416198
0.54766,A Little Princess,Alfonso CuarÃ³n,97,Drama|Family|Fantasy,Warner Bros.,1995-05-10,7.1,1995,24326436.7408184,
0.538475,Canadian Bacon,Michael Moore,91,Action|Comedy,PolyGram Filmed Entertainment,1995-06-08,5.2,1995,15740635.5381766,254860.922899219
0.537898,Sabrina,Sydney Pollack,127,Comedy|Romance,Paramount Pictures|Scott Rudin Productions|Mirage Enterprises|Sandollar Productions|Constellation Entertainment,1995-12-15,6.5,1995,82996078.292204,
0.526485,Strange Days,Kathryn Bigelow,145,Crime|Drama|Science Fiction|Thriller,Lightstorm Entertainment,1995-10-13,6.5,1995,60100608.4184925,11389481.7066626
0.525474,Living in Oblivion,Tom DiCillo,89,Drama|Comedy,JDI productions|Lemon Sky Productions,1995-01-20,6.9,1995,715483.433553482,1643826.05052286
0.514668,Just Cause,Arne Glimcher,102,Action|Drama|Mystery|Thriller,Fountainbridge Films|Warner Bros.|Lee Rich Productions,1995-02-17,6.1,1995,,
0.513548,Fluke,Carlo Carlei,96,Fantasy|Drama|Family,Metro-Goldwyn-Mayer (MGM)|Rocket Pictures,1995-06-02,6.6,1995,,
0.508901,Nick of Time,John Badham,90,Crime|Drama|Thriller,Paramount Pictures,1995-11-22,6.0,1995,11690087.7783695,11698649.2531354
0.502955,Nine Months,Chris Columbus,103,Comedy,Twentieth Century Fox Film Corporation|1492 Pictures,1995-07-12,5.4,1995,,99682200.8613848
0.489975,Smoke,Wayne Wang|Paul Auster,112,Comedy|Drama,Miramax Films,1995-06-09,6.8,1995,10016768.0697487,11947757.6892289
0.485393,Tommy Boy,Peter Segal,97,Comedy,Paramount Pictures,1995-03-31,6.8,1995,,46719169.3180097
0.475193,Othello,Oliver Parker,123,Drama,Columbia Pictures|Castle Rock Entertainment,1995-12-15,5.6,1995,,
0.473114,Total Eclipse,Agnieszka Holland,111,Drama|Romance,SociÃ©tÃ© FranÃ§aise de Production (SFP)|FIT Productions|Portman Productions,1995-11-02,6.3,1995,,486369.897494119
0.469383,Bushwhacked,Greg Beeman,90,Adventure|Action|Comedy|Crime|Family,Twentieth Century Fox Film Corporation,1995-08-04,5.1,1995,,
0.464259,Heavyweights,Steven Brill,100,Comedy|Family|Drama,Walt Disney Pictures|Caravan Pictures,1995-02-17,6.1,1995,,25312626.1933905
0.460215,Screamers,Christian Duguay,108,Horror|Science Fiction,The Movie Network (TMN)|Allegro Films|Fuji Eight Company Ltd.|Fries Film Group|Super Ecran,1995-09-08,5.9,1995,28619337.3421393,8273685.86442275
0.457914,Senior Trip,Kelly Makin,91,Comedy,New Line Cinema|1992 Number Four Limited Partnership|MHA,1995-09-08,5.7,1995,,
0.452048,Something to Talk About,Lasse HallstrÃ¶m,106,Comedy,Spring Creek Productions|Warner Bros.|Hawn / Sylbert Movie Company,1995-08-04,5.9,1995,,72824994.7555064
0.450293,The Brady Bunch Movie,Betty Thomas,84,Comedy,Paramount Pictures,1995-02-16,5.5,1995,,
0.446622,Kids,Larry Clark,91,Drama|Crime,Miramax Films,1995-07-28,6.7,1995,2146450.30066044,10606635.5078401
0.443718,Losing Isaiah,Stephen Gyllenhaal,106,Drama,Paramount Pictures,1995-03-17,6.5,1995,24326436.7408184,10880737.2112344
0.428022999999999,Free Willy 2 - The Adventure Home,Dwight H. Little,95,Adventure|Drama|Family,Regency Enterprises|Alcor Films|Canal+|Donner/Shuler-Donner Productions|Warner Bros.,1995-07-19,5.6,1995,,
0.421018,A Kid in King Arthur's Court,Michael Gottlieb,89,Adventure|Fantasy|Comedy|Science Fiction|Family,Walt Disney Pictures|Trimark Pictures,1995-08-11,4.3,1995,,
0.41474,Empire Records,Allan Moyle,90,Comedy|Drama,Monarchy Enterprises B.V.|Warner Bros.|New Regency Pictures,1995-09-22,6.9,1995,,
0.414233,The Englishman Who Went Up a Hill But Came Down a Mountain,Christopher Monger,99,Drama|Comedy|Romance,Miramax Films|Parallax Pictures,1995-05-12,6.1,1995,,
0.407454,Jade,William Friedkin,95,Action|Thriller|Mystery|Romance,Paramount Pictures,1995-10-13,5.4,1995,71548343.3553482,14097327.4976596
0.405307,Murder in the First,Marc Rocco,122,Crime|Drama,Wolper Organization|Warner Bros.,1995-01-20,6.7,1995,,24872983.0879749
0.403149,Crying Freeman,Christophe Gans,102,Action|Crime,August Entertainment,1995-04-23,6.3,1995,8728897.88935249,
0.39972,Pride and Prejudice,Simon Langton,300,Romance|Drama,British Broadcasting Corporation (BBC),1995-09-24,7.8,1995,,
0.398334,The Cure,Peter Horton,97,Drama|Family,Universal Pictures|Island World,1995-04-21,7.1,1995,,
0.397516,Tales from the Crypt: Demon Knight,Ernest R. Dickerson,92,Horror|Comedy|Thriller,Universal Pictures,1995-01-13,6.6,1995,,
0.392875,Richard III,Richard Loncraine,104,Drama|War,British Screen|Mayfair Entertainment International,1995-12-29,6.0,1995,,
0.3856,Village of the Damned,John Carpenter,99,Thriller|Horror|Science Fiction,Universal Pictures,1995-04-28,5.3,1995,,
0.378093,Vampire in Brooklyn,Wes Craven,100,Comedy|Horror|Romance,Paramount Pictures,1995-10-27,4.5,1995,20033536.1394975,28333143.9687179
0.376857,Sudden Death,Peter Hyams,106,Action|Adventure|Thriller,Universal Pictures|Imperial Entertainment|Signature Entertainment,1995-12-22,5.4,1995,50083840.3487438,92082962.5936675
0.365369,Castle Freak,Stuart Gordon,95,Thriller|Drama|Horror|Mystery,Full Moon Entertainment,1995-08-04,5.3,1995,,
0.360204,Things to Do in Denver When You're Dead,Gary Fleder,116,Drama|Crime,Miramax Films,1995-12-01,6.3,1995,11447734.9368557,758077.593319788
0.358694,Lord of Illusions,Clive Barker,119,Mystery|Horror|Thriller,Seraphim Films|Metro-Goldwyn-Mayer (MGM),1995-08-25,5.7,1995,,
0.355338,Candyman: Farewell to the Flesh,Bill Condon,93,Horror,Propaganda Films|PolyGram Filmed Entertainment,1995-03-17,4.7,1995,,19948226.1877812
0.352237,Kiss of Death,Barbet Schroeder,101,Action|Crime|Drama|Thriller,20th Century Fox,1995-04-21,5.5,1995,57238674.6842786,
0.34562,Circle of Friends,Pat O'Connor,103,Drama|Family|Romance,The Rank Organisation|BÃ³rd ScannÃ¡n na hÃ‰ireann|Lantana|Price Entertainment,1995-03-16,6.5,1995,,
0.343325,Mad Love,Antonia Bird,95,Drama|Family|Romance,Touchstone Pictures,1995-05-26,5.1,1995,,22113123.0823255
0.330105,Children of the Corn III: Urban Harvest,James D.R. Hickox,92,Thriller|Horror,Park Avenue Productions|Trans Atlantic Entertainment,1995-09-12,4.3,1995,,
0.327558,Congo,Frank Marshall,109,Action|Adventure|Drama|Mystery|Science Fiction,"Paramount Pictures|Kennedy/Marshall Company, The",1995-06-09,4.8,1995,71548343.3553482,217506963.800258
0.326003,The Mangler,Tobe Hooper,106,Drama|Horror|Science Fiction,New Line Cinema|Allied Film Production,1995-03-03,3.6,1995,,
0.261562,Safe,Todd Haynes,119,Drama,Killer Films|American Playhouse|Kardana Films|Chemical Films,1995-06-23,7.2,1995,,
0.324339,Les Trois FrÃ¨res,Bernard Campan|Didier Bourdon,105,Comedy,Renn Productions|Prima Films|Canal+,1995-12-13,7.0,1995,10732251.5033022,
0.264432,Home for the Holidays,Jodie Foster,103,Comedy|Drama|Romance,Paramount Pictures|Egg Pictures|PolyGram Filmed Entertainment,1995-11-02,6.5,1995,,25069350.3782474
0.319605,The Tuskegee Airmen,Robert Markowitz,106,TV Movie|Drama|History|War,Home Box Office (HBO)|Price Entertainment,1995-08-25,5.7,1995,,
0.314238,The Babysitter,Guy Ferland,90,Drama|Thriller,Spelling Films International,1995-10-17,4.6,1995,,
0.313646999999999,Kicking and Screaming,Noah Baumbach,96,Comedy|Drama|Romance,Castleberg Productions|Sandollar Productions,1995-10-06,7.1,1995,,1028135.38434768
0.310112,The Big Green,Holly Goldberg Sloan,100,Action|Adventure|Comedy|Family,Walt Disney Pictures|Caravan Pictures,1995-09-29,5.4,1995,,
0.307976,The Scarlet Letter,Roland JoffÃ©,135,Drama|History|Romance,Hollywood Pictures|Cinergi Pictures Entertainment,1995-10-13,5.3,1995,71548343.3553482,14856880.4178194
0.298783,Devil in a Blue Dress,Carl Franklin,102,Drama|Mystery|Thriller,TriStar Pictures|Mundy Lane Entertainment,1995-09-15,6.1,1995,38636105.411888,23096981.4898711
0.287963,Embrace of the Vampire,Anne Goursaud,92,Horror|Thriller,"New Line Cinema|Ministry of Film, The|General Media Entertainment",1995-05-30,5.4,1995,715483.433553482,
0.287343,Operation Dumbo Drop,Simon Wincer,107,Action|Adventure|Comedy|Family,Walt Disney Pictures|Interscope Communications,1995-07-28,4.8,1995,,
0.286585,The Crossing Guard,Sean Penn,111,Drama|Thriller,Miramax Films,1995-11-15,5.8,1995,,
0.284183,Tom and Huck,Peter Hewitt,97,Action|Adventure|Drama|Family,Walt Disney Pictures,1995-12-22,5.7,1995,,
0.283428,The Last Supper,Stacy Title,92,Comedy|Thriller|Crime|Drama,Columbia Pictures Corporation|The Vault|WF/X,1995-09-08,6.6,1995,,633868.238288037
0.281576,3 Ninjas Knuckle Up,Shin Sang-ok,85,Adventure|Action|Comedy|Family,TriStar Pictures,1995-04-07,4.1,1995,,
0.279794,The Addiction,Abel Ferrara,82,Drama|Horror,October Films|Guild|Fastnet Films,1995-01-10,5.2,1995,,
0.275609,Now and Then,Lesli Linka Glatter,100,Comedy|Drama|Family,New Line Cinema,1995-10-20,6.3,1995,17171602.4052835,39208492.1587308
0.275559,Citizen X,Chris Gerolmo,105,History|Crime|Drama,Home Box Office (HBO)|Citadel Entertainment|Asylum Films,1995-02-25,6.7,1995,,
0.269228,Jury Duty,John Fortenberry,88,Action|Comedy|Drama|Thriller,TriStar Pictures,1995-04-12,3.8,1995,,24347404.6983221
0.847781999999999,Problem Child 3,Greg Beeman,87,Comedy|Fantasy,Universal TV,1995-05-13,3.5,1995,,
0.421679,Mr. Holland's Opus,Stephen Herek,137,Drama|Family,Hollywood Pictures|The Charlie Mopic Company|PolyGram Filmed Entertainment|Interscope Communications,1995-12-29,6.8,1995,,152068807.469418
0.25404,Restoration,Michael Hoffman,117,Drama|Romance,Miramax Films,1995-12-29,6.2,1995,27188370.4750323,
0.252852,Far from Home: The Adventures of Yellow Dog,Phillip Borsos,87,Action|Adventure|Drama|Family,Twentieth Century Fox Film Corporation,1995-01-13,6.1,1995,,
0.252843,The Amazing Panda Adventure,Christopher Cain,81,Action|Adventure|Drama|Family,Warner Bros.,1995-08-25,5.3,1995,,
0.246552,The Indian in the Cupboard,Frank Oz,96,Adventure|Family|Fantasy,Paramount Pictures|Columbia Pictures Corporation|The Kennedy/Marshall Company,1995-07-14,5.8,1995,64393509.0198134,
0.235135,Dangerous Minds,John N. Smith,99,Drama|Crime,Hollywood Pictures|Via Rosa Productions|Don Simpson/Jerry Bruckheimer Films,1995-08-11,6.5,1995,,257574036.079253
0.229751,Persuasion,Roger Michell,104,Drama|Romance,BBC Films,1995-09-27,6.6,1995,,
0.079703,Land and Freedom,Ken Loach,109,Drama|History|War|Romance,Road Movies Filmproduktion GmbH|BIM Distribuzione|Filmstiftung Nordrhein-Westfalen|Diaphana Films|Eurimages,1995-01-01,6.6,1995,,
0.205712,Haunted,Lewis Gilbert,108,Foreign|Horror|Mystery,"American Zoetrope|October Films|Double ""A"" Pictures|LumiÃ¨re Pictures",1995-10-27,5.8,1995,,
0.200906,Waiting to Exhale,Forest Whitaker,127,Comedy|Drama|Romance,Twentieth Century Fox Film Corporation,1995-12-22,6.1,1995,22895469.8737114,116555336.490427
0.194889,A Personal Journey with Martin Scorsese Through American Movies,Martin Scorsese|Michael Henry Wilson,225,Documentary,Miramax Films|British Film Institute (BFI),1995-05-21,8.5,1995,,
0.194078,Le Hussard sur le toit,Jean-Paul Rappeneau,135,War|Adventure|Drama|Romance,France 2 CinÃ©ma|Hachette PremiÃ¨re|Canal+,1995-09-20,6.4,1995,50083840.3487438,21464503.0066044
0.193125,Bye Bye Love,Sam Weisman,106,Comedy|Romance,20th Century Fox,1995-03-16,6.3,1995,,
0.189446,How To Make An American Quilt,Jocelyn Moorhouse,116,Drama|Romance,Universal Pictures|Amblin Entertainment,1995-10-06,6.6,1995,14309668.6710696,33733798.9508723
0.183034,Never Talk to Strangers,Peter Hall,86,Thriller|Romance,TriStar Pictures,1995-10-20,4.5,1995,9158187.94948458,8.58580120264179
0.162423,Higher Learning,John Singleton,127,Romance|Drama|Crime,Columbia Pictures Corporation|New Deal Productions,1995-01-11,6.5,1995,,54792755.9305706
0.144385,Leprechaun 3,Brian Trenchard-Smith,90,Comedy|Fantasy|Horror,Trimark Pictures,1995-07-04,5.5,1995,,
0.141747,Clockers,Spike Lee,128,Mystery|Crime|Drama,Universal Pictures,1995-09-15,6.7,1995,35774171.6776741,18704909.1607923
0.141372,Darkman II: The Return of Durant,Bradford May,93,Action|Adventure|Science Fiction|Thriller,Renaissance Pictures,1995-07-11,3.7,1995,,
0.137344,ç»™çˆ¸çˆ¸çš„ä¿¡,Corey Yuen Kwai,104,Action|Thriller|Crime,Dimension Films,1995-03-02,5.3,1995,,
0.132101,Last of the Dogmen,Tab Murphy,118,Adventure|Action|Western|Thriller|Mystery,Savoy Pictures|Carolco Pictures,1995-09-08,7.0,1995,,
0.118215,White Man's Burden,Desmond Nakano,89,Drama,HBO|A BandApart|Rysher Entertainment,1995-12-01,5.0,1995,11447734.9368557,
0.105894,Tales from the Hood,Rusty Cundieff,98,Horror|Thriller,Savoy Pictures,1995-05-24,5.1,1995,8.58580120264179,15.7406355381766
0.114996,Forget Paris,Billy Crystal,101,Comedy|Drama|Romance,Columbia Pictures|Castle Rock Entertainment,1995-05-19,5.3,1995,,
0.052554,The Doom Generation,Gregg Araki,80,Action|Comedy|Crime|Drama,Why Not Productions|Desperate Pictures|Blurco|The Teen Angst Movie Company,1995-10-27,5.3,1995,,
0.0820679999999999,Man of the House,James Orr,96,Action|Comedy|Family,Walt Disney Pictures,1995-03-03,5.4,1995,,
0.064672,Le Bonheur est dans le prÃ©,Ã‰tienne Chatiliez,106,Comedy,France 2 CinÃ©ma|France 3 CinÃ©ma|StudioCanal|Les Productions du Champ Poirier|TÃ©lÃ©ma Productions,1995-01-31,7.2,1995,19124872.1788846,
4.586426,Reservoir Dogs,Quentin Tarantino,99,Crime|Thriller,Live Entertainment|Lionsgate|Dog Eat Dog Productions Inc.,1992-06-25,7.9,1992,1864829.10550674,22783560.4746984
3.966538,Aladdin,Ron Clements|John Musker,90,Animation|Family|Comedy|Adventure|Fantasy,Walt Disney Pictures,1992-11-25,7.3,1992,43512679.1284907,783306265.856875
3.822939,Home Alone 2: Lost In New York,Chris Columbus,120,Comedy|Family|Adventure|Crime,Twentieth Century Fox Film Corporation|Hughes Entertainment,1992-11-19,6.2,1992,27972436.5826012,557881779.469661
2.248239,Batman Returns,Tim Burton,126,Action|Crime|Fantasy|Science Fiction|Thriller,PolyGram Filmed Entertainment|Warner Bros.,1992-06-19,6.5,1992,124321940.367116,435126791.284907
1.919148,AlienÂ³,David Fincher,114,Science Fiction|Action|Horror,Twentieth Century Fox Film Corporation|Brandywine Productions,1992-05-22,6.0,1992,77701212.7294478,248291964.17166
1.574949,Lethal Weapon 3,Richard Donner,118,Adventure|Action|Comedy|Thriller|Crime,Silver Pictures|Warner Bros.,1992-05-15,6.1,1992,54390848.9106134,499978596.423941
1.432653,Dracula,Francis Ford Coppola,128,Romance|Horror,American Zoetrope|Columbia Pictures Corporation|Osiris Films,1992-11-13,6.8,1992,62160970.1835582,335455859.028865
1.375348,Army of Darkness,Sam Raimi,81,Fantasy|Horror|Comedy,Universal Pictures|Renaissance Pictures|Dino De Laurentiis Company,1992-10-09,7.2,1992,17094266.8004785,
1.283709,Under Siege,Andrew Davis,103,Action|Thriller,Regency Enterprises|Alcor Films|Canal+|Warner Bros.,1992-10-09,5.9,1992,54390848.9106134,243302915.380582
1.221476,Death Becomes Her,Robert Zemeckis,104,Fantasy|Comedy,Universal Pictures,1992-07-30,6.1,1992,,
1.199355,A Few Good Men,Rob Reiner,138,Drama|Thriller,Castle Rock Entertainment|Columbia Pictures Corporation,1992-12-11,6.9,1992,62160970.1835582,378001136.302535
1.16983,Wayne's World,Penelope Spheeris,94,Comedy,Paramount Pictures,1992-02-14,6.5,1992,31080485.0917791,189120591.660546
1.100749,Beethoven,Brian Levant,87,Comedy|Family,Universal Pictures|Northern Lights Entertainment,1992-04-03,5.6,1992,,228774202.762247
1.070577,Basic Instinct,Paul Verhoeven,127,Thriller|Mystery,TriStar Pictures|Canal+|Carolco Pictures,1992-03-20,6.4,1992,76147188.4748588,548457466.200749
1.014049,Universal Soldier,Roland Emmerich,102,Thriller|Action|Science Fiction|Crime,Centropolis Entertainment|TriStar Pictures|StudioCanal|IndieProd Company Productions|Carolco Pictures,1992-07-10,5.8,1992,35742557.8555459,
0.980566,Glengarry Glen Ross,James Foley,100,Crime|Drama|Mystery,New Line Cinema|GGR|Zupnik Cinema Group II,1992-09-15,7.2,1992,19425303.1823619,16667264.4479966
0.964004,Honey I Blew Up the Kid,Randal Kleiser,89,Adventure|Comedy|Family|Science Fiction,Walt Disney Pictures|Touchwood Pacific Partners 1,1992-07-16,4.8,1992,62160970.1835582,91162873.2416604
0.883759,Sneakers,Phil Alden Robinson,126,Adventure|Drama|Action|Comedy|Thriller,Universal Pictures,1992-09-09,6.6,1992,,163534154.189664
0.851712,Bad Lieutenant,Abel Ferrara,96,Crime|Drama,Bad Lt. Productions,1992-09-16,6.3,1992,1554024.25458895,3138303.8073905
0.841579999999999,Unforgiven,Clint Eastwood,131,Western,Warner Bros.,1992-08-07,7.5,1992,21756339.5642453,247334532.936456
0.834109,Sister Act,Emile Ardolino,100,Music|Comedy,Touchstone Pictures,1992-05-28,6.2,1992,48174751.8922576,359920020.587713
